state,positive,negative,hospitalized,death,date
AL,68,28,0,0,20-03-19
AL,46,28,0,0,20-03-18
AL,36,28,0,0,20-03-17
AL,28,28,0,0,20-03-16
AL,12,28,0,0,20-03-15
AL,6,22,0,0,20-03-14
AL,1,11,0,0,20-03-13
AL,0,10,0,0,20-03-12
AL,0,10,0,0,20-03-11
AL,0,0,0,0,20-03-10
AL,0,0,0,0,20-03-09
AL,0,0,0,0,20-03-08
AL,0,0,0,0,20-03-07
AR,324818,2480716,14926,5319,21-03-07
AR,324653,2477449,14915,5297,21-03-06
AR,324326,2472738,14903,5283,21-03-05
AR,323756,2464286,14876,5273,21-03-04
AR,323353,2455309,14826,5261,21-03-03
AR,322949,2448042,14795,5254,21-03-02
AR,322509,2444369,14763,5250,21-03-01
AR,322415,2441857,14763,5243,21-02-28
AR,319195,2389866,14763,5417,21-02-27
AR,318638,2382628,14747,5407,21-02-26
AR,318122,2376434,14649,5397,21-02-25
AR,317396,2367951,14649,5387,21-02-24
AR,316593,2359571,14617,5377,21-02-23
AR,315759,2355211,14570,5363,21-02-22
AR,315514,2352972,14540,5357,21-02-21
AR,315230,2350951,14526,5348,21-02-20
AR,314713,2348207,14500,5336,21-02-19
AR,314445,2346008,14469,5323,21-02-18
AR,314192,2344576,14392,5313,21-02-17
AR,313525,2340563,14392,5287,21-02-16
AR,313348,2338955,14355,5275,21-02-15
AR,313028,2336418,14332,5265,21-02-14
AR,312562,2330865,14298,5252,21-02-13
AR,311608,2322916,14278,5212,21-02-12
AR,311043,2316686,14255,5199,21-02-11
AR,309940,2306389,14211,5174,21-02-10
AR,308848,2297201,14174,5148,21-02-09
AR,307373,2290742,14099,5106,21-02-08
AR,306736,2285451,14066,5076,21-02-07
AR,306064,2277271,14049,5061,21-02-06
AR,304723,2265981,13902,5050,21-02-05
AR,302899,2255554,13902,5009,21-02-04
AR,300430,2241378,13813,4985,21-02-03
AR,298004,2208897,13730,4939,21-02-02
AR,296494,2201961,13651,4895,21-02-01
AR,295268,2195870,13610,4868,21-01-31
AR,294387,2185289,13599,4838,21-01-30
AR,292563,2174144,13552,4831,21-01-29
AR,290856,2161833,13505,4784,21-01-28
AR,288964,2149071,13447,4742,21-01-27
AR,287187,2138953,13401,4690,21-01-26
AR,284702,2128124,13312,4650,21-01-25
AR,284066,2119560,13267,4606,21-01-24
AR,282995,2111634,13250,4563,21-01-23
AR,281382,2101691,13130,4549,21-01-22
AR,279220,2091292,13055,4496,21-01-21
AR,276114,2080207,12982,4441,21-01-20
AR,273594,2067797,12851,4386,21-01-19
AR,272263,2062255,12756,4343,21-01-18
AR,271154,2053730,12701,4311,21-01-17
AR,270178,2043157,12686,4293,21-01-16
AR,267635,2032273,12598,4263,21-01-15
AR,264511,2019645,12503,4228,21-01-14
AR,262020,2006960,12414,4186,21-01-13
AR,259553,1997863,12313,4121,21-01-12
AR,256344,1993713,12115,4081,21-01-11
AR,255076,1984846,12115,4043,21-01-10
AR,251746,1953123,12087,4010,21-01-09
AR,248860,1939997,11968,3966,21-01-08
AR,245916,1928699,11900,3926,21-01-07
AR,242593,1919438,11867,3901,21-01-06
AR,238888,1908393,11743,3836,21-01-05
AR,234781,1901966,11514,3800,21-01-04
AR,233475,1897388,11514,3749,21-01-03
AR,231442,1888622,11487,3729,21-01-02
AR,229442,1878515,11450,3711,21-01-01
AR,225138,1864704,11358,3676,20-12-31
AR,222430,1854113,11271,3637,20-12-30
AR,219246,1841869,11168,3603,20-12-29
AR,216528,1835968,11062,3537,20-12-28
AR,214877,1831319,11009,3482,20-12-27
AR,213969,1827152,10956,3441,20-12-26
AR,213267,1819928,10927,3438,20-12-25
AR,211145,1811933,10879,3406,20-12-24
AR,207941,1796073,10826,3376,20-12-23
AR,205048,1785196,10651,3338,20-12-22
AR,203107,1777857,10570,3295,20-12-21
AR,201650,1769637,10502,3237,20-12-20
AR,200114,1757984,10487,3191,20-12-19
AR,197421,1746014,10430,3139,20-12-18
AR,194543,1734262,10357,3112,20-12-17
AR,191504,1722858,10230,3074,20-12-16
AR,189198,1712879,10096,3016,20-12-15
AR,187507,1705843,9991,2990,20-12-14
AR,185702,1696581,9927,2945,20-12-13
AR,184252,1685156,9911,2911,20-12-12
AR,181624,1672168,9848,2875,20-12-11
AR,178854,1658925,9709,2820,20-12-10
AR,176652,1647665,9675,2786,20-12-09
AR,174325,1632886,9577,2752,20-12-08
AR,172042,1623898,9445,2713,20-12-07
AR,170924,1614979,9401,2660,20-12-06
AR,169382,1601735,9380,2620,20-12-05
AR,167137,1589776,9329,2586,20-12-04
AR,164310,1576679,9206,2555,20-12-03
AR,161521,1562561,9110,2522,20-12-02
AR,159309,1552255,9021,2512,20-12-01
AR,157359,1545401,8937,2502,20-11-30
AR,156247,1538738,8843,2470,20-11-29
AR,155026,1529514,8819,2449,20-11-28
AR,153677,1521090,8779,2436,20-11-27
AR,152625,1513202,8711,2436,20-11-26
AR,150277,1500257,8711,2425,20-11-25
AR,148312,1487077,8620,2405,20-11-24
AR,146190,1475768,8523,2387,20-11-23
AR,145173,1466454,8472,2357,20-11-22
AR,143821,1453725,8415,2337,20-11-21
AR,141916,1440090,8353,2321,20-11-20
AR,139855,1428285,8268,2297,20-11-19
AR,137617,1415302,8139,2275,20-11-18
AR,135902,1404126,8050,2245,20-11-17
AR,134348,1396858,7949,2225,20-11-16
AR,133040,1386711,7876,2183,20-11-15
AR,130318,1367077,7847,2148,20-11-14
AR,130318,1367077,7817,2148,20-11-13
AR,128006,1354919,7715,2144,20-11-12
AR,126197,1343051,7635,2126,20-11-11
AR,124235,1332008,7579,2112,20-11-10
AR,122811,1324655,7496,2108,20-11-09
AR,121866,1316939,7434,2085,20-11-08
AR,120828,1308477,7415,2068,20-11-07
AR,119230,1298264,7401,2056,20-11-06
AR,117360,1285613,7326,2037,20-11-05
AR,115812,1273985,7273,2026,20-11-04
AR,114519,1263662,7194,2003,20-11-03
AR,113641,1258726,7110,1985,20-11-02
AR,112190,1243490,7055,1925,20-11-01
AR,112190,1243490,7038,1925,20-10-31
AR,110874,1234166,7003,1900,20-10-30
AR,109712,1223702,6967,1894,20-10-29
AR,108640,1212191,6920,1875,20-10-28
AR,107679,1203175,6841,1857,20-10-27
AR,106727,1195435,6768,1833,20-10-26
AR,106115,1189120,6718,1812,20-10-25
AR,105318,1181805,6707,1797,20-10-24
AR,104135,1170162,6678,1782,20-10-23
AR,102798,1159242,6526,1772,20-10-22
AR,101596,1147353,6526,1751,20-10-21
AR,100441,1137234,6428,1728,20-10-20
AR,99597,1130124,6361,1714,20-10-19
AR,99066,1122588,6315,1704,20-10-18
AR,98422,1114815,6278,1684,20-10-17
AR,97539,1105781,6243,1665,20-10-16
AR,96524,1094699,6199,1645,20-10-15
AR,95246,1083107,6148,1634,20-10-14
AR,94167,1073314,6069,1611,20-10-13
AR,93487,1066196,5960,1586,20-10-12
AR,92833,1058352,5910,1569,20-10-11
AR,92220,1049968,5900,1552,20-10-10
AR,90145,1025546,5805,1503,20-10-09
AR,90145,1025546,5805,1503,20-10-08
AR,88880,1012643,5740,1482,20-10-07
AR,88071,1003441,5658,1447,20-10-06
AR,87430,995446,5586,1447,20-10-05
AR,87013,989037,5550,1425,20-10-04
AR,86525,981887,5527,1407,20-10-03
AR,85779,971951,5488,1391,20-10-02
AR,84821,961085,5445,1384,20-10-01
AR,83697,949107,5354,1369,20-09-30
AR,82755,927902,5354,1350,20-09-29
AR,82049,918177,5248,1329,20-09-28
AR,81242,861892,5235,1308,20-09-27
AR,80755,855635,5202,1285,20-09-26
AR,79946,848822,5202,1266,20-09-25
AR,79049,840737,5160,1246,20-09-24
AR,77963,831301,5098,1229,20-09-23
AR,76981,823225,5055,1209,20-09-22
AR,76364,817238,4986,1197,20-09-21
AR,75723,810294,4967,1181,20-09-20
AR,75160,794097,4963,1173,20-09-19
AR,74082,794097,4932,1173,20-09-18
AR,73211,783707,4896,1166,20-09-17
AR,72219,773958,4840,1157,20-09-16
AR,71357,800759,4802,1010,20-09-15
AR,70627,757640,4736,992,20-09-14
AR,70219,751849,4719,981,20-09-13
AR,69710,750290,4678,969,20-09-12
AR,68983,729375,4678,953,20-09-11
AR,67803,729375,4606,940,20-09-10
AR,67255,716973,4574,928,20-09-09
AR,66757,716973,4524,917,20-09-08
AR,66280,706533,4486,908,20-09-07
AR,65226,700721,4462,894,20-09-06
AR,65226,700721,4456,882,20-09-05
AR,64678,684236,4422,873,20-09-04
AR,63504,675337,4386,861,20-09-03
AR,62112,675337,4341,841,20-09-02
AR,61497,669528,4306,814,20-09-01
AR,61224,665811,4213,797,20-08-31
AR,60856,651831,4182,784,20-08-30
AR,60378,646592,4142,772,20-08-29
AR,59583,638472,4142,756,20-08-28
AR,58745,631283,4104,739,20-08-27
AR,58023,625250,4061,732,20-08-26
AR,57374,616810,4013,711,20-08-25
AR,56894,616810,3962,696,20-08-24
AR,56574,609126,3920,687,20-08-23
AR,56199,602939,3908,674,20-08-22
AR,55652,602939,3856,663,20-08-21
AR,54765,593744,3790,641,20-08-20
AR,54216,587064,3743,631,20-08-19
AR,53487,579575,3695,619,20-08-18
AR,53077,569385,3621,603,20-08-17
AR,52665,569385,3570,599,20-08-16
AR,51992,536268,3562,600,20-08-15
AR,52392,536268,3566,587,20-08-14
AR,51766,531714,3566,582,20-08-13
AR,51114,522457,3472,566,20-08-12
AR,50411,522457,3401,566,20-08-11
AR,50028,519292,3336,555,20-08-10
AR,49383,514448,3284,544,20-08-09
AR,48039,503484,3223,521,20-08-08
AR,48039,503484,3168,521,20-08-07
AR,47028,492808,3118,515,20-08-06
AR,46293,488518,3118,508,20-08-05
AR,45381,488518,3054,490,20-08-04
AR,44597,482803,2966,475,20-08-03
AR,43173,471408,2894,458,20-08-02
AR,43173,471408,2852,460,20-08-01
AR,42511,460958,2852,453,20-07-31
AR,41759,460958,2747,442,20-07-30
AR,40968,454637,2747,434,20-07-29
AR,40181,449725,2686,428,20-07-28
AR,39447,445444,2624,408,20-07-27
AR,38623,438644,2542,401,20-07-26
AR,37249,424215,2361,394,20-07-25
AR,37249,424215,2361,394,20-07-24
AR,36259,410221,2361,386,20-07-23
AR,35246,404980,2317,380,20-07-22
AR,34655,404980,2257,374,20-07-21
AR,33927,398889,2202,357,20-07-20
AR,32533,386638,2177,357,20-07-19
AR,31762,381243,2135,353,20-07-18
AR,31762,375735,2070,353,20-07-17
AR,31114,369847,1994,341,20-07-16
AR,30297,365479,1948,335,20-07-15
AR,29733,360566,1872,331,20-07-14
AR,28939,354035,1836,323,20-07-13
AR,28367,354035,1822,321,20-07-12
AR,26803,342846,1780,313,20-07-11
AR,26803,338609,1743,313,20-07-10
AR,26052,338609,1705,309,20-07-09
AR,24512,328760,1655,301,20-07-08
AR,24512,326143,1604,292,20-07-07
AR,24253,320715,1575,292,20-07-06
AR,23209,315684,1536,286,20-07-05
AR,23209,315684,1536,286,20-07-04
AR,22622,308615,1517,281,20-07-03
AR,22075,301912,1477,279,20-07-02
AR,21197,293661,1448,277,20-07-01
AR,20777,290426,1413,270,20-06-30
AR,20257,282279,1380,265,20-06-29
AR,19310,271912,1373,259,20-06-28
AR,18740,265225,1337,249,20-06-27
AR,18062,259318,1300,240,20-06-26
AR,18062,259318,1245,240,20-06-25
AR,17375,254491,1214,240,20-06-24
AR,16678,247814,1188,237,20-06-23
AR,16083,240256,1164,227,20-06-22
AR,15142,227092,1152,224,20-06-21
AR,15142,227092,1100,224,20-06-20
AR,14631,220141,1100,214,20-06-19
AR,13928,214506,1074,208,20-06-18
AR,13606,207093,1052,197,20-06-17
AR,13191,192375,1026,182,20-06-16
AR,12917,191221,1003,182,20-06-15
AR,12501,184488,998,179,20-06-14
AR,11547,175470,979,176,20-06-13
AR,11547,169575,961,176,20-06-12
AR,10816,165849,925,171,20-06-11
AR,10368,165849,901,165,20-06-10
AR,10080,155701,865,161,20-06-09
AR,9740,150847,844,155,20-06-08
AR,9426,150847,844,154,20-06-07
AR,9101,147656,838,154,20-06-06
AR,8651,138960,792,152,20-06-05
AR,8067,134413,757,142,20-06-04
AR,8067,134413,731,142,20-06-03
AR,7443,125793,718,133,20-06-02
AR,7443,125793,711,133,20-06-01
AR,7253,122262,711,133,20-05-31
AR,7013,119484,702,133,20-05-30
AR,6538,113230,667,125,20-05-29
AR,6538,112364,640,120,20-05-28
AR,6277,109319,627,120,20-05-27
AR,6180,105593,617,119,20-05-26
AR,6029,105593,605,117,20-05-25
AR,5922,102659,598,116,20-05-24
AR,5612,97435,590,113,20-05-23
AR,5612,97435,584,113,20-05-22
AR,5458,93818,535,110,20-05-21
AR,5003,91255,535,107,20-05-20
AR,4923,88778,535,102,20-05-19
AR,4813,80426,530,100,20-05-18
AR,4759,80426,520,98,20-05-17
AR,4578,77066,520,98,20-05-16
AR,4463,77066,520,98,20-05-15
AR,4236,71582,509,97,20-05-14
AR,4164,69051,497,95,20-05-13
AR,4164,66280,485,95,20-05-12
AR,4034,64996,480,94,20-05-11
AR,3747,61781,471,88,20-05-10
AR,3747,61781,471,88,20-05-09
AR,3694,60300,466,88,20-05-08
AR,3611,56384,462,87,20-05-07
AR,3568,55435,453,85,20-05-06
AR,3496,51139,453,83,20-05-05
AR,3458,50984,438,81,20-05-04
AR,3431,49459,427,76,20-05-03
AR,3372,48210,414,73,20-05-02
AR,3321,46355,414,64,20-05-01
AR,3255,45124,402,61,20-04-30
AR,3192,42257,389,59,20-04-29
AR,3111,37560,291,52,20-04-28
AR,3017,37440,291,50,20-04-27
AR,2941,36528,291,49,20-04-26
AR,2829,35224,291,47,20-04-25
AR,2741,32837,291,45,20-04-24
AR,2465,29125,291,45,20-04-23
AR,2276,27437,291,42,20-04-22
AR,2227,25214,291,43,20-04-21
AR,1923,24630,291,42,20-04-20
AR,1781,22428,291,40,20-04-19
AR,1739,22402,291,38,20-04-18
AR,1695,21799,130,37,20-04-17
AR,1620,21055,130,37,20-04-16
AR,1569,20265,130,33,20-04-15
AR,1480,19651,130,30,20-04-14
AR,1410,19394,130,30,20-04-13
AR,1280,18442,130,27,20-04-12
AR,1226,17352,130,24,20-04-11
AR,1171,15949,130,23,20-04-10
AR,1119,13832,130,21,20-04-09
AR,1000,13530,130,18,20-04-08
AR,946,12692,148,16,20-04-07
AR,875,11970,137,16,20-04-06
AR,830,10412,130,16,20-04-05
AR,743,9627,106,14,20-04-04
AR,704,8995,105,12,20-04-03
AR,643,7880,100,12,20-04-02
AR,584,7354,90,10,20-04-01
AR,523,5959,0,8,20-03-31
AR,473,5262,0,7,20-03-30
AR,426,3027,0,6,20-03-29
AR,404,2938,0,5,20-03-28
AR,381,1545,0,3,20-03-27
AR,335,1504,0,3,20-03-26
AR,280,1437,0,2,20-03-25
AR,218,947,0,0,20-03-24
AR,174,906,0,0,20-03-23
AR,165,711,0,0,20-03-22
AR,118,567,0,0,20-03-21
AR,96,351,0,0,20-03-20
AR,46,310,0,0,20-03-19
AR,33,236,0,0,20-03-18
AR,22,197,0,0,20-03-17
AR,22,132,0,0,20-03-16
AR,16,103,0,0,20-03-15
AR,12,65,0,0,20-03-14
AR,9,30,0,0,20-03-13
AR,6,24,0,0,20-03-12
AR,0,12,0,0,20-03-11
AR,0,12,0,0,20-03-10
AR,0,12,0,0,20-03-09
AR,0,6,0,0,20-03-08
AR,0,6,0,0,20-03-07
AR,0,6,0,0,20-03-06
AS,0,2140,0,0,21-03-07
AS,0,2140,0,0,21-03-06
AS,0,2140,0,0,21-03-05
AS,0,2140,0,0,21-03-04
AS,0,2140,0,0,21-03-03
AS,0,2140,0,0,21-03-02
AS,0,2140,0,0,21-03-01
AS,0,2140,0,0,21-02-28
AS,0,2140,0,0,21-02-27
AS,0,2140,0,0,21-02-26
AS,0,2140,0,0,21-02-25
AS,0,2140,0,0,21-02-24
AS,0,2140,0,0,21-02-23
AS,0,2140,0,0,21-02-22
AS,0,2140,0,0,21-02-21
AS,0,2140,0,0,21-02-20
AS,0,2140,0,0,21-02-19
AS,0,2140,0,0,21-02-18
AS,0,2140,0,0,21-02-17
AS,0,2140,0,0,21-02-16
AS,0,2140,0,0,21-02-15
AS,0,2140,0,0,21-02-14
AS,0,2140,0,0,21-02-13
AS,0,2140,0,0,21-02-12
AS,0,2140,0,0,21-02-11
AS,0,2140,0,0,21-02-10
AS,0,2140,0,0,21-02-09
AS,0,2140,0,0,21-02-08
AS,0,2140,0,0,21-02-07
AS,0,2140,0,0,21-02-06
AS,0,2140,0,0,21-02-05
AS,0,2140,0,0,21-02-04
AS,0,2140,0,0,21-02-03
AS,0,2140,0,0,21-02-02
AS,0,2140,0,0,21-02-01
AS,0,2140,0,0,21-01-31
AS,0,2140,0,0,21-01-30
AS,0,2140,0,0,21-01-29
AS,0,2140,0,0,21-01-28
AS,0,2140,0,0,21-01-27
AS,0,2140,0,0,21-01-26
AS,0,2140,0,0,21-01-25
AS,0,2140,0,0,21-01-24
AS,0,2140,0,0,21-01-23
AS,0,2140,0,0,21-01-22
AS,0,2140,0,0,21-01-21
AS,0,2140,0,0,21-01-20
AS,0,2140,0,0,21-01-19
AS,0,2140,0,0,21-01-18
AS,0,2140,0,0,21-01-17
AS,0,2140,0,0,21-01-16
AS,0,2140,0,0,21-01-15
AS,0,2140,0,0,21-01-14
AS,0,2140,0,0,21-01-13
AS,0,2140,0,0,21-01-12
AS,0,2140,0,0,21-01-11
AS,0,2140,0,0,21-01-10
AS,0,2140,0,0,21-01-09
AS,0,2140,0,0,21-01-08
AS,0,2140,0,0,21-01-07
AS,0,2140,0,0,21-01-06
AS,0,2140,0,0,21-01-05
AS,0,2140,0,0,21-01-04
AS,0,2140,0,0,21-01-03
AS,0,2140,0,0,21-01-02
AS,0,2140,0,0,21-01-01
AS,0,2140,0,0,20-12-31
AS,0,2140,0,0,20-12-30
AS,0,2140,0,0,20-12-29
AS,0,2140,0,0,20-12-28
AS,0,2140,0,0,20-12-27
AS,0,2140,0,0,20-12-26
AS,0,2140,0,0,20-12-25
AS,0,2140,0,0,20-12-24
AS,0,2140,0,0,20-12-23
AS,0,2140,0,0,20-12-22
AS,0,2140,0,0,20-12-21
AS,0,2140,0,0,20-12-20
AS,0,2140,0,0,20-12-19
AS,0,2140,0,0,20-12-18
AS,0,2140,0,0,20-12-17
AS,0,2140,0,0,20-12-16
AS,0,2140,0,0,20-12-15
AS,0,2140,0,0,20-12-14
AS,0,2140,0,0,20-12-13
AS,0,2140,0,0,20-12-12
AS,0,2140,0,0,20-12-11
AS,0,2140,0,0,20-12-10
AS,0,2140,0,0,20-12-09
AS,0,2140,0,0,20-12-08
AS,0,2140,0,0,20-12-07
AS,0,2140,0,0,20-12-06
AS,0,2140,0,0,20-12-05
AS,0,2140,0,0,20-12-04
AS,0,1988,0,0,20-12-03
AS,0,1988,0,0,20-12-02
AS,0,1988,0,0,20-12-01
AS,0,1988,0,0,20-11-30
AS,0,1988,0,0,20-11-29
AS,0,1988,0,0,20-11-28
AS,0,1988,0,0,20-11-27
AS,0,1988,0,0,20-11-26
AS,0,1988,0,0,20-11-25
AS,0,1988,0,0,20-11-24
AS,0,1988,0,0,20-11-23
AS,0,1988,0,0,20-11-22
AS,0,1988,0,0,20-11-21
AS,0,1988,0,0,20-11-20
AS,0,1988,0,0,20-11-19
AS,0,1988,0,0,20-11-18
AS,0,1988,0,0,20-11-17
AS,0,1768,0,0,20-11-16
AS,0,1768,0,0,20-11-15
AS,0,1768,0,0,20-11-14
AS,0,1768,0,0,20-11-13
AS,0,1768,0,0,20-11-12
AS,0,1768,0,0,20-11-11
AS,0,1768,0,0,20-11-10
AS,0,1768,0,0,20-11-09
AS,0,1768,0,0,20-11-08
AS,0,1768,0,0,20-11-07
AS,0,1768,0,0,20-11-06
AS,0,1768,0,0,20-11-05
AS,0,1768,0,0,20-11-04
AS,0,1768,0,0,20-11-03
AS,0,1768,0,0,20-11-02
AS,0,1616,0,0,20-11-01
AS,0,1616,0,0,20-10-31
AS,0,1616,0,0,20-10-30
AS,0,1616,0,0,20-10-29
AS,0,1616,0,0,20-10-28
AS,0,1616,0,0,20-10-27
AS,0,1616,0,0,20-10-26
AS,0,1616,0,0,20-10-25
AS,0,1616,0,0,20-10-24
AS,0,1616,0,0,20-10-23
AS,0,1616,0,0,20-10-22
AS,0,1616,0,0,20-10-21
AS,0,1616,0,0,20-10-20
AS,0,1616,0,0,20-10-19
AS,0,1616,0,0,20-10-18
AS,0,1616,0,0,20-10-17
AS,0,1616,0,0,20-10-16
AS,0,1616,0,0,20-10-15
AS,0,1616,0,0,20-10-14
AS,0,1616,0,0,20-10-13
AS,0,1616,0,0,20-10-12
AS,0,1616,0,0,20-10-11
AS,0,1616,0,0,20-10-10
AS,0,1616,0,0,20-10-09
AS,0,1616,0,0,20-10-08
AS,0,1616,0,0,20-10-07
AS,0,1616,0,0,20-10-06
AS,0,1616,0,0,20-10-05
AS,0,1616,0,0,20-10-04
AS,0,1616,0,0,20-10-03
AS,0,1616,0,0,20-10-02
AS,0,1571,0,0,20-10-01
AS,0,1571,0,0,20-09-30
AS,0,1571,0,0,20-09-29
AS,0,1571,0,0,20-09-28
AS,0,1571,0,0,20-09-27
AS,0,1571,0,0,20-09-26
AS,0,1571,0,0,20-09-25
AS,0,1571,0,0,20-09-24
AS,0,1571,0,0,20-09-23
AS,0,1571,0,0,20-09-22
AS,0,1571,0,0,20-09-21
AS,0,1571,0,0,20-09-20
AS,0,1571,0,0,20-09-19
AS,0,1571,0,0,20-09-18
AS,0,1571,0,0,20-09-17
AS,0,1571,0,0,20-09-16
AS,0,1571,0,0,20-09-15
AS,0,1571,0,0,20-09-14
AS,0,1571,0,0,20-09-13
AS,0,1571,0,0,20-09-12
AS,0,1571,0,0,20-09-11
AS,0,1571,0,0,20-09-10
AS,0,1571,0,0,20-09-09
AS,0,1571,0,0,20-09-08
AS,0,1514,0,0,20-09-07
AS,0,1514,0,0,20-09-06
AS,0,1514,0,0,20-09-05
AS,0,1514,0,0,20-09-04
AS,0,1514,0,0,20-09-03
AS,0,1514,0,0,20-09-02
AS,0,1514,0,0,20-09-01
AS,0,1514,0,0,20-08-31
AS,0,1514,0,0,20-08-30
AS,0,1514,0,0,20-08-29
AS,0,1514,0,0,20-08-28
AS,0,1514,0,0,20-08-27
AS,0,1514,0,0,20-08-26
AS,0,1514,0,0,20-08-25
AS,0,1514,0,0,20-08-24
AS,0,1514,0,0,20-08-23
AS,0,1514,0,0,20-08-22
AS,0,1514,0,0,20-08-21
AS,0,1514,0,0,20-08-20
AS,0,1514,0,0,20-08-19
AS,0,1514,0,0,20-08-18
AS,0,1514,0,0,20-08-17
AS,0,1514,0,0,20-08-16
AS,0,1514,0,0,20-08-15
AS,0,1396,0,0,20-08-14
AS,0,1396,0,0,20-08-13
AS,0,1396,0,0,20-08-12
AS,0,1396,0,0,20-08-11
AS,0,1396,0,0,20-08-10
AS,0,1396,0,0,20-08-09
AS,0,1396,0,0,20-08-08
AS,0,1396,0,0,20-08-07
AS,0,1396,0,0,20-08-06
AS,0,1396,0,0,20-08-05
AS,0,1267,0,0,20-08-04
AS,0,1267,0,0,20-08-03
AS,0,1267,0,0,20-08-02
AS,0,1267,0,0,20-08-01
AS,0,1037,0,0,20-07-31
AS,0,1037,0,0,20-07-30
AS,0,1037,0,0,20-07-29
AS,0,1037,0,0,20-07-28
AS,0,1037,0,0,20-07-27
AS,0,1037,0,0,20-07-26
AS,0,1037,0,0,20-07-25
AS,0,1037,0,0,20-07-24
AS,0,1037,0,0,20-07-23
AS,0,1037,0,0,20-07-22
AS,0,1037,0,0,20-07-21
AS,0,1037,0,0,20-07-20
AS,0,1037,0,0,20-07-19
AS,0,1037,0,0,20-07-18
AS,0,1037,0,0,20-07-17
AS,0,1037,0,0,20-07-16
AS,0,816,0,0,20-07-15
AS,0,816,0,0,20-07-14
AS,0,816,0,0,20-07-13
AS,0,816,0,0,20-07-12
AS,0,816,0,0,20-07-11
AS,0,816,0,0,20-07-10
AS,0,816,0,0,20-07-09
AS,0,816,0,0,20-07-08
AS,0,696,0,0,20-07-07
AS,0,696,0,0,20-07-06
AS,0,696,0,0,20-07-05
AS,0,696,0,0,20-07-04
AS,0,696,0,0,20-07-03
AS,0,696,0,0,20-07-02
AS,0,696,0,0,20-07-01
AS,0,696,0,0,20-06-30
AS,0,696,0,0,20-06-29
AS,0,696,0,0,20-06-28
AS,0,696,0,0,20-06-27
AS,0,696,0,0,20-06-26
AS,0,696,0,0,20-06-25
AS,0,174,0,0,20-06-24
AS,0,174,0,0,20-06-23
AS,0,174,0,0,20-06-22
AS,0,174,0,0,20-06-21
AS,0,174,0,0,20-06-20
AS,0,174,0,0,20-06-19
AS,0,174,0,0,20-06-18
AS,0,174,0,0,20-06-17
AS,0,174,0,0,20-06-16
AS,0,174,0,0,20-06-15
AS,0,174,0,0,20-06-14
AS,0,174,0,0,20-06-13
AS,0,174,0,0,20-06-12
AS,0,174,0,0,20-06-11
AS,0,174,0,0,20-06-10
AS,0,174,0,0,20-06-09
AS,0,174,0,0,20-06-08
AS,0,174,0,0,20-06-07
AS,0,174,0,0,20-06-06
AS,0,174,0,0,20-06-05
AS,0,174,0,0,20-06-04
AS,0,174,0,0,20-06-03
AS,0,174,0,0,20-06-02
AS,0,174,0,0,20-06-01
AS,0,174,0,0,20-05-31
AS,0,174,0,0,20-05-30
AS,0,174,0,0,20-05-29
AS,0,174,0,0,20-05-28
AS,0,174,0,0,20-05-27
AS,0,124,0,0,20-05-26
AS,0,124,0,0,20-05-25
AS,0,124,0,0,20-05-24
AS,0,124,0,0,20-05-23
AS,0,124,0,0,20-05-22
AS,0,124,0,0,20-05-21
AS,0,124,0,0,20-05-20
AS,0,124,0,0,20-05-19
AS,0,105,0,0,20-05-18
AS,0,105,0,0,20-05-17
AS,0,105,0,0,20-05-16
AS,0,105,0,0,20-05-15
AS,0,105,0,0,20-05-14
AS,0,105,0,0,20-05-13
AS,0,105,0,0,20-05-12
AS,0,105,0,0,20-05-11
AS,0,83,0,0,20-05-10
AS,0,83,0,0,20-05-09
AS,0,83,0,0,20-05-08
AS,0,83,0,0,20-05-07
AS,0,83,0,0,20-05-06
AS,0,83,0,0,20-05-05
AS,0,83,0,0,20-05-04
AS,0,57,0,0,20-05-03
AS,0,57,0,0,20-05-02
AS,0,57,0,0,20-05-01
AS,0,3,0,0,20-04-30
AS,0,3,0,0,20-04-29
AS,0,3,0,0,20-04-28
AS,0,3,0,0,20-04-27
AS,0,3,0,0,20-04-26
AS,0,3,0,0,20-04-25
AS,0,3,0,0,20-04-24
AS,0,3,0,0,20-04-23
AS,0,3,0,0,20-04-22
AS,0,3,0,0,20-04-21
